ts_utc,route_id,route_name,mode,n_vehicles,n_trips,median_delay_s,p90_delay_s,pct_on_time,pct_late,pct_early,n_alerts
2026-08-20T05:03:57Z,ALL,System-wide,all,622,0,,,,,,98
2026-08-20T05:42:03Z,7,7 Bathurst,bus,5,0,,,,,,2
2026-08-20T05:42:03Z,8,8 Broadview,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,11,11 Bayview,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,12,12 Kingston Rd,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,13,13 Avenue Rd,bus,2,0,,,,,,2
2026-08-20T05:42:03Z,14,14 Glencairn,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,15,15 Evans,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,16,16 McCowan,bus,2,0,,,,,,1
2026-08-20T05:42:03Z,17,17 Birchmount,bus,4,0,,,,,,0
2026-08-20T05:42:03Z,19,19 Bay,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,20,20 Cliffside,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,21,21 Brimley,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,22,22 Coxwell,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,23,23 Dawes,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,24,24 Victoria Park,bus,5,0,,,,,,0
2026-08-20T05:42:03Z,25,25 Don Mills,bus,8,0,,,,,,1
2026-08-20T05:42:03Z,26,26 Dupont,bus,2,0,,,,,,1
2026-08-20T05:42:03Z,27,27 Jane South,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,29,29 Dufferin,bus,5,0,,,,,,0
2026-08-20T05:42:03Z,31,31 Greenwood,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,33,33 Forest Hill,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,34,34 Eglinton,bus,4,0,,,,,,4
2026-08-20T05:42:03Z,35,35 Jane,bus,6,0,,,,,,0
2026-08-20T05:42:03Z,36,36 Finch West,bus,4,0,,,,,,0
2026-08-20T05:42:03Z,37,37 Islington,bus,6,0,,,,,,0
2026-08-20T05:42:03Z,38,38 Highland Creek,bus,3,0,,,,,,1
2026-08-20T05:42:03Z,39,39 Finch East,bus,9,0,,,,,,0
2026-08-20T05:42:03Z,40,40 Junction-Dundas West,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,41,41 Keele,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,42,42 Cummer,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,43,43 Kennedy,bus,7,0,,,,,,1
2026-08-20T05:42:03Z,44,44 Kipling South,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,45,45 Kipling,bus,5,0,,,,,,0
2026-08-20T05:42:03Z,46,46 Martin Grove,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,47,47 Lansdowne,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,48,48 Rathburn,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,49,49 Bloor West,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,50,50 Burnhamthorpe,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,51,51 Leslie,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,52,52 Lawrence West,bus,12,0,,,,,,1
2026-08-20T05:42:03Z,53,53 Steeles East,bus,9,0,,,,,,0
2026-08-20T05:42:03Z,54,54 Lawrence East,bus,4,0,,,,,,1
2026-08-20T05:42:03Z,55,55 Warren Park,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,59,59 Maple Leaf,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,60,60 Steeles West,bus,7,0,,,,,,0
2026-08-20T05:42:03Z,61,61 Avenue Rd North,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,63,63 Ossington,bus,5,0,,,,,,2
2026-08-20T05:42:03Z,65,65 Parliament,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,67,67 Pharmacy,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,68,68 Warden,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,69,69 Warden South,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,70,70 O'Connor,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,71,71 Runnymede,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,72,72 Pape,bus,6,0,,,,,,1
2026-08-20T05:42:03Z,73,73 Royal York,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,74,74 Mount Pleasant,bus,0,0,,,,,,2
2026-08-20T05:42:03Z,76,76 Royal York South,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,80,80 Queensway,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,84,84 Sheppard West,bus,5,0,,,,,,4
2026-08-20T05:42:03Z,85,85 Sheppard East,bus,7,0,,,,,,1
2026-08-20T05:42:03Z,86,86 Scarborough,bus,6,0,,,,,,0
2026-08-20T05:42:03Z,87,87 Cosburn,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,88,88 South Leaside,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,89,89 Weston,bus,5,0,,,,,,0
2026-08-20T05:42:03Z,90,90 Vaughan,bus,2,0,,,,,,2
2026-08-20T05:42:03Z,94,94 Wellesley,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,95,95 York Mills,bus,6,0,,,,,,1
2026-08-20T05:42:03Z,96,96 Wilson,bus,9,0,,,,,,0
2026-08-20T05:42:03Z,97,97 Yonge,bus,3,0,,,,,,2
2026-08-20T05:42:03Z,100,100 Flemingdon Park,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,102,102 Markham Rd,bus,9,0,,,,,,0
2026-08-20T05:42:03Z,103,103 Mount Pleasant North,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,104,104 Faywood,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,105,105 Dufferin North,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,106,106 Sentinel,bus,2,0,,,,,,1
2026-08-20T05:42:03Z,107,107 Alness-Chesswood,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,108,108 Driftwood,bus,0,0,,,,,,2
2026-08-20T05:42:03Z,109,109 Ranee,bus,0,0,,,,,,2
2026-08-20T05:42:03Z,110,110 Islington South,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,111,111 East Mall,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,112,112 West Mall,bus,3,0,,,,,,1
2026-08-20T05:42:03Z,113,113 Danforth,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,114,114 Queens Quay East,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,116,116 Morningside,bus,6,0,,,,,,0
2026-08-20T05:42:03Z,117,117 Birchmount South,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,118,118 Thistle Down,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,122,122 Graydon Hall,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,123,123 Sherway,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,124,124 Sunnybrook,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,126,126 Christie,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,127,127 Davenport,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,129,129 McCowan North,bus,5,0,,,,,,1
2026-08-20T05:42:03Z,130,130 Middlefield,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,131,131 Nugget,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,132,132 Milner,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,133,133 Neilson,bus,4,0,,,,,,1
2026-08-20T05:42:03Z,134,134 Progress,bus,2,0,,,,,,1
2026-08-20T05:42:03Z,135,135 Gerrard,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,151,151 Leslie North,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,154,154 Curran Hall,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,162,162 Lawrence-Donway,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,164,164 Castlefield,bus,0,0,,,,,,2
2026-08-20T05:42:03Z,165,165 Weston Rd North,bus,7,0,,,,,,0
2026-08-20T05:42:03Z,167,167 Pharmacy North,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,168,168 Symington,bus,2,0,,,,,,0
2026-08-20T05:42:03Z,169,169 Huntingwood,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,185,185 Sheppard Central,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,191,191 Underhill,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,202,202 Cherry Beach,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,300,300 Bloor-Danforth,bus,8,0,,,,,,1
2026-08-20T05:42:03Z,301,301 Queen,streetcar,9,0,,,,,,0
2026-08-20T05:42:03Z,305,305 Dundas,streetcar,5,0,,,,,,2
2026-08-20T05:42:03Z,306,306 Carlton,streetcar,6,0,,,,,,1
2026-08-20T05:42:03Z,307,307 Bathurst,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,310,310 Spadina,streetcar,4,0,,,,,,1
2026-08-20T05:42:03Z,312,312 St Clair,streetcar,0,0,,,,,,2
2026-08-20T05:42:03Z,316,316 Kingston Rd-McCowan,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,320,320 Yonge,bus,11,0,,,,,,2
2026-08-20T05:42:03Z,325,325 Don Mills,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,329,329 Dufferin,bus,2,0,,,,,,1
2026-08-20T05:42:03Z,334,334 Eglinton,bus,5,0,,,,,,4
2026-08-20T05:42:03Z,336,336 Finch West,bus,4,0,,,,,,0
2026-08-20T05:42:03Z,340,340 Junction,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,352,352 Lawrence West,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,354,354 Lawrence East,bus,1,0,,,,,,2
2026-08-20T05:42:03Z,363,363 Ossington,bus,0,0,,,,,,2
2026-08-20T05:42:03Z,395,395 York Mills,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,501,501 Queen,streetcar,8,0,,,,,,1
2026-08-20T05:42:03Z,503,503 Kingston Rd,streetcar,3,0,,,,,,0
2026-08-20T05:42:03Z,504,504 King,streetcar,23,0,,,,,,0
2026-08-20T05:42:03Z,505,505 Dundas,streetcar,4,0,,,,,,0
2026-08-20T05:42:03Z,506,506 Carlton,streetcar,18,0,,,,,,2
2026-08-20T05:42:03Z,507,507 Long Branch,streetcar,2,0,,,,,,0
2026-08-20T05:42:03Z,509,509 Harbourfront,streetcar,2,0,,,,,,0
2026-08-20T05:42:03Z,510,510 Spadina,streetcar,2,0,,,,,,1
2026-08-20T05:42:03Z,511,511 Bathurst,streetcar,6,0,,,,,,0
2026-08-20T05:42:03Z,512,512 St Clair,streetcar,8,0,,,,,,2
2026-08-20T05:42:03Z,900,900 Airport Express,bus,3,0,,,,,,0
2026-08-20T05:42:03Z,903,903 Kennedy Stn-Scarborough Express,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,904,904 Sheppard-Kennedy Express,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,925,925 Don Mills Express,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,927,927 Highway 27 Express,bus,1,0,,,,,,0
2026-08-20T05:42:03Z,939,939 Finch Express,bus,1,0,,,,,,1
2026-08-20T05:42:03Z,952,952 Lawrence West Express,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,954,954 Lawrence East Express,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,984,984 Sheppard West Express,bus,0,0,,,,,,2
2026-08-20T05:42:03Z,996,996 Wilson Express,bus,0,0,,,,,,1
2026-08-20T05:42:03Z,ALL,System-wide,all,422,0,,,,,,104
2026-08-20T06:17:49Z,7,7 Bathurst,bus,1,0,,,,,,2
2026-08-20T06:17:49Z,8,8 Broadview,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,11,11 Bayview,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,12,12 Kingston Rd,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,13,13 Avenue Rd,bus,0,0,,,,,,2
2026-08-20T06:17:49Z,14,14 Glencairn,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,16,16 McCowan,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,17,17 Birchmount,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,19,19 Bay,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,21,21 Brimley,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,22,22 Coxwell,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,24,24 Victoria Park,bus,3,0,,,,,,0
2026-08-20T06:17:49Z,25,25 Don Mills,bus,3,0,,,,,,1
2026-08-20T06:17:49Z,26,26 Dupont,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,27,27 Jane South,bus,3,0,,,,,,0
2026-08-20T06:17:49Z,29,29 Dufferin,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,33,33 Forest Hill,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,34,34 Eglinton,bus,1,0,,,,,,4
2026-08-20T06:17:49Z,35,35 Jane,bus,4,0,,,,,,0
2026-08-20T06:17:49Z,36,36 Finch West,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,37,37 Islington,bus,4,0,,,,,,0
2026-08-20T06:17:49Z,38,38 Highland Creek,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,39,39 Finch East,bus,5,0,,,,,,0
2026-08-20T06:17:49Z,41,41 Keele,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,43,43 Kennedy,bus,5,0,,,,,,1
2026-08-20T06:17:49Z,44,44 Kipling South,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,45,45 Kipling,bus,5,0,,,,,,0
2026-08-20T06:17:49Z,47,47 Lansdowne,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,49,49 Bloor West,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,50,50 Burnhamthorpe,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,51,51 Leslie,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,52,52 Lawrence West,bus,6,0,,,,,,1
2026-08-20T06:17:49Z,53,53 Steeles East,bus,7,0,,,,,,0
2026-08-20T06:17:49Z,54,54 Lawrence East,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,59,59 Maple Leaf,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,60,60 Steeles West,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,61,61 Avenue Rd North,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,63,63 Ossington,bus,2,0,,,,,,2
2026-08-20T06:17:49Z,67,67 Pharmacy,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,68,68 Warden,bus,3,0,,,,,,0
2026-08-20T06:17:49Z,70,70 O'Connor,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,72,72 Pape,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,73,73 Royal York,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,74,74 Mount Pleasant,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,76,76 Royal York South,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,84,84 Sheppard West,bus,5,0,,,,,,4
2026-08-20T06:17:49Z,85,85 Sheppard East,bus,4,0,,,,,,1
2026-08-20T06:17:49Z,86,86 Scarborough,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,89,89 Weston,bus,3,0,,,,,,0
2026-08-20T06:17:49Z,90,90 Vaughan,bus,1,0,,,,,,2
2026-08-20T06:17:49Z,94,94 Wellesley,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,95,95 York Mills,bus,3,0,,,,,,1
2026-08-20T06:17:49Z,96,96 Wilson,bus,6,0,,,,,,0
2026-08-20T06:17:49Z,97,97 Yonge,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,100,100 Flemingdon Park,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,102,102 Markham Rd,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,103,103 Mount Pleasant North,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,104,104 Faywood,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,105,105 Dufferin North,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,106,106 Sentinel,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,107,107 Alness-Chesswood,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,108,108 Driftwood,bus,0,0,,,,,,2
2026-08-20T06:17:49Z,109,109 Ranee,bus,0,0,,,,,,2
2026-08-20T06:17:49Z,110,110 Islington South,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,112,112 West Mall,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,113,113 Danforth,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,114,114 Queens Quay East,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,116,116 Morningside,bus,4,0,,,,,,0
2026-08-20T06:17:49Z,124,124 Sunnybrook,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,126,126 Christie,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,127,127 Davenport,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,129,129 McCowan North,bus,3,0,,,,,,1
2026-08-20T06:17:49Z,130,130 Middlefield,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,131,131 Nugget,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,132,132 Milner,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,133,133 Neilson,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,134,134 Progress,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,151,151 Leslie North,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,154,154 Curran Hall,bus,3,0,,,,,,0
2026-08-20T06:17:49Z,162,162 Lawrence-Donway,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,164,164 Castlefield,bus,0,0,,,,,,2
2026-08-20T06:17:49Z,165,165 Weston Rd North,bus,3,0,,,,,,0
2026-08-20T06:17:49Z,168,168 Symington,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,169,169 Huntingwood,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,185,185 Sheppard Central,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,191,191 Underhill,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,202,202 Cherry Beach,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,300,300 Bloor-Danforth,bus,18,0,,,,,,1
2026-08-20T06:17:49Z,301,301 Queen,streetcar,12,0,,,,,,0
2026-08-20T06:17:49Z,304,304 King,streetcar,3,0,,,,,,0
2026-08-20T06:17:49Z,305,305 Dundas,streetcar,7,0,,,,,,2
2026-08-20T06:17:49Z,306,306 Carlton,streetcar,16,0,,,,,,1
2026-08-20T06:17:49Z,307,307 Bathurst,bus,3,0,,,,,,1
2026-08-20T06:17:49Z,310,310 Spadina,streetcar,3,0,,,,,,1
2026-08-20T06:17:49Z,312,312 St Clair,streetcar,2,0,,,,,,1
2026-08-20T06:17:49Z,315,315 Evans-Brown's Line,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,316,316 Kingston Rd-McCowan,bus,1,0,,,,,,1
2026-08-20T06:17:49Z,320,320 Yonge,bus,18,0,,,,,,1
2026-08-20T06:17:49Z,322,322 Coxwell,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,324,324 Victoria Park,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,325,325 Don Mills,bus,3,0,,,,,,1
2026-08-20T06:17:49Z,329,329 Dufferin,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,334,334 Eglinton,bus,10,0,,,,,,4
2026-08-20T06:17:49Z,335,335 Jane,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,336,336 Finch West,bus,6,0,,,,,,0
2026-08-20T06:17:49Z,337,337 Islington,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,339,339 Finch East,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,340,340 Junction,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,341,341 Keele,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,343,343 Kennedy,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,352,352 Lawrence West,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,353,353 Steeles,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,354,354 Lawrence East,bus,3,0,,,,,,2
2026-08-20T06:17:49Z,363,363 Ossington,bus,2,0,,,,,,2
2026-08-20T06:17:49Z,365,365 Parliament,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,385,385 Sheppard East,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,386,386 Scarborough,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,395,395 York Mills,bus,2,0,,,,,,1
2026-08-20T06:17:49Z,396,396 Wilson,bus,2,0,,,,,,0
2026-08-20T06:17:49Z,501,501 Queen,streetcar,3,0,,,,,,1
2026-08-20T06:17:49Z,504,504 King,streetcar,17,0,,,,,,0
2026-08-20T06:17:49Z,505,505 Dundas,streetcar,1,0,,,,,,0
2026-08-20T06:17:49Z,506,506 Carlton,streetcar,4,0,,,,,,2
2026-08-20T06:17:49Z,510,510 Spadina,streetcar,0,0,,,,,,1
2026-08-20T06:17:49Z,511,511 Bathurst,streetcar,3,0,,,,,,0
2026-08-20T06:17:49Z,512,512 St Clair,streetcar,4,0,,,,,,1
2026-08-20T06:17:49Z,900,900 Airport Express,bus,1,0,,,,,,0
2026-08-20T06:17:49Z,903,903 Kennedy Stn-Scarborough Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,904,904 Sheppard-Kennedy Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,925,925 Don Mills Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,939,939 Finch Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,952,952 Lawrence West Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,954,954 Lawrence East Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,984,984 Sheppard West Express,bus,0,0,,,,,,2
2026-08-20T06:17:49Z,996,996 Wilson Express,bus,0,0,,,,,,1
2026-08-20T06:17:49Z,ALL,System-wide,all,299,0,,,,,,98
2026-08-20T07:11:00Z,7,7 Bathurst,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,11,11 Bayview,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,13,13 Avenue Rd,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,14,14 Glencairn,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,16,16 McCowan,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,19,19 Bay,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,21,21 Brimley,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,25,25 Don Mills,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,26,26 Dupont,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,33,33 Forest Hill,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,34,34 Eglinton,bus,0,0,,,,,,4
2026-08-20T07:11:00Z,38,38 Highland Creek,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,43,43 Kennedy,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,52,52 Lawrence West,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,54,54 Lawrence East,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,59,59 Maple Leaf,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,61,61 Avenue Rd North,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,63,63 Ossington,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,67,67 Pharmacy,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,72,72 Pape,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,74,74 Mount Pleasant,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,84,84 Sheppard West,bus,0,0,,,,,,4
2026-08-20T07:11:00Z,90,90 Vaughan,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,94,94 Wellesley,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,95,95 York Mills,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,97,97 Yonge,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,100,100 Flemingdon Park,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,103,103 Mount Pleasant North,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,104,104 Faywood,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,105,105 Dufferin North,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,106,106 Sentinel,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,107,107 Alness-Chesswood,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,108,108 Driftwood,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,109,109 Ranee,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,112,112 West Mall,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,114,114 Queens Quay East,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,126,126 Christie,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,127,127 Davenport,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,129,129 McCowan North,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,130,130 Middlefield,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,131,131 Nugget,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,132,132 Milner,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,133,133 Neilson,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,134,134 Progress,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,154,154 Curran Hall,bus,1,0,,,,,,0
2026-08-20T07:11:00Z,162,162 Lawrence-Donway,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,164,164 Castlefield,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,169,169 Huntingwood,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,191,191 Underhill,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,202,202 Cherry Beach,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,300,300 Bloor-Danforth,bus,24,0,,,,,,1
2026-08-20T07:11:00Z,301,301 Queen,streetcar,13,0,,,,,,0
2026-08-20T07:11:00Z,304,304 King,streetcar,13,0,,,,,,0
2026-08-20T07:11:00Z,305,305 Dundas,streetcar,6,0,,,,,,2
2026-08-20T07:11:00Z,306,306 Carlton,streetcar,10,0,,,,,,1
2026-08-20T07:11:00Z,307,307 Bathurst,bus,4,0,,,,,,1
2026-08-20T07:11:00Z,310,310 Spadina,streetcar,3,0,,,,,,1
2026-08-20T07:11:00Z,312,312 St Clair,streetcar,3,0,,,,,,1
2026-08-20T07:11:00Z,315,315 Evans-Brown's Line,bus,2,0,,,,,,0
2026-08-20T07:11:00Z,316,316 Kingston Rd-McCowan,bus,3,0,,,,,,1
2026-08-20T07:11:00Z,320,320 Yonge,bus,20,0,,,,,,1
2026-08-20T07:11:00Z,322,322 Coxwell,bus,2,0,,,,,,0
2026-08-20T07:11:00Z,324,324 Victoria Park,bus,3,0,,,,,,0
2026-08-20T07:11:00Z,325,325 Don Mills,bus,4,0,,,,,,1
2026-08-20T07:11:00Z,329,329 Dufferin,bus,4,0,,,,,,1
2026-08-20T07:11:00Z,334,334 Eglinton,bus,13,0,,,,,,4
2026-08-20T07:11:00Z,335,335 Jane,bus,5,0,,,,,,0
2026-08-20T07:11:00Z,336,336 Finch West,bus,6,0,,,,,,0
